time, dt.le, dt.lps, dt.re, dt.rps, dt.rsp, i.jx, i.jy, i.ld, i.ljs, i.lu, i.rjs, i.sd, i.sf, i.ssd, i.ssu, i.su, l.sl, lms.s, r.s, s.aes, s.hf, s.m, s.sf, s.sp, so.fbe, so.fe, so.lbu, so.lu, so.sbrun, so.sbu, so.su, spid.nto, spid.vsp
4481679, , , , , , , , , , , , , , , , , , , , -23487.50000000467, , -0.21745883567977764, , , , , , , , , , , 
4481879, , , , , , , , , , , , , , , , , , , , -23302.631578940676, , -0.6496416675598903, , , , , , , , , , , 
4482079, , , , , , , , , , , , , , , , , , , , -23447.368421045896, , -0.43568841100453215, , , , , , , , , , , 
4482279, , , , , , , , , , , , , , , , , , , , -22475.00000000447, , -0.6645299402998862, , , , , , , , , , , 
4482479, , , , , , , , , , , , , , , , , , , , -23394.736842116043, , -0.512821791872142, , , , , , , , , , , 
4482679, , , , , , , , , , , , , , , , , , , , -22425.00000000446, , -0.5425046665884238, , , , , , , , , , , 
4482879, , , -12.500000000002487, -0.005000000000000995, , , , , , , , , true, , , , , , , -18368.421052626305, , -2.0331898251937255, , , true, true, , , , , , , 
4483079, , , , , , , , , , , , , false, , , , , , , -21887.499999988802, , -1.2318735892923105, , , false, false, , , , false, false, , 
4483279, , , 0.0, 0.0, , , , , , , , , , , , , , , , -22625.0000000045, , -0.43922864792685506, , , , , , , , , , , 
4483479, , , -12.499999999993605, -0.004999999999997442, , , , , , , , , , , , , , , , , , -0.5722718352606971, , , , , , , , , , , 
4483679, , , 0.0, 0.0, , , , , , , , , , , , , , , , -22437.500000004464, , -0.5485434882327681, , , , , , , , , , , 
4483879, , , , , , , , , , , , , , , , , , , , -22412.50000000446, , -0.5741429199159684, , , , , , , , , , , 
4484079, , , , , , , , , , , , , , , , , , , , -22499.99999998849, , -0.5529826138362951, , , , , , , , , , , 
4484279, , , , , , , , , , , , , , , , , , , , -22437.500000020405, , -0.5699452962013783, , , , , , , , , , , 
4484479, , , , , , , , , , , , , , , , , , , , -23592.10526315112, , -0.5385186447873257, , , , , , , , , , , 
4484679, , , , , , , , , , , , , , , , , , , , -21499.999999984637, , -0.6585306213528802, , , , , , , , , , , 
4484879, , , , , , , , , , , , , , , , , , , , -22400.000000020373, , -0.6552658707193314, , , , , , , , , , , 
4485079, , , , , , , , , , , , , , , , , , , , -23618.421052624795, , -0.4796350443732954, , , , , , , , , , , 
4485279, , , , , , , , , , , , , , , , , , , , -23684.210526308987, , -0.44500543840429785, , , , , , , , , , , 
4485479, , , , , , , , , , , , , , , , , , , , -23394.736842098544, , -0.5505993454393975, , , , , , , , , , , 
4485679, , , , , , , , , , , , , , , , , , , , -21583.33333331791, , -0.6483471276688543, , , , , , , , , , , 
4485879, , , , , , , , , , , , , , , , , , , , -23605.26315792327, , -0.5230147722592173, , , , , , , , , , , 
4486079, , , , , , , , , , , , , , , , , , , , -23552.631578940604, , -0.46628848908889997, , , , , , , , , , , 
5560879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, false, 0.0, false, false, false, false, false, true, false, Disabled, -23552.631578940604, false, -0.46628848908889997, false, -0.93, false, false, false, false, true, false, false, false, 0.0
5800079, -0.8154792129055641, -4.077396064527821E-4, 0.750882758224723, 3.003531032898892E-4, , , , , , , , , , , , , , , , -4.4855922776043346E-4, , 6.728388416406501E-8, , 0.0, , , , , , , , , 
5800279, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , , , , 0.0, , 1.900603193293142E-9, , , , , , , , , , , 
5800479, , , , , , , , , , , , , , , , , , , , , , 5.36873360275675E-11, , , , , , , , , , , 
5800679, , , , , , , , , , , , , , , , , , , , , , 1.5165343612533793E-12, , , , , , , , , , , 
5800879, , , , , , , , , , , , , , , , , , , , , , 4.28383421312104E-14, , , , , , , , , , , 
5801079, , , , , , , , , , , , , , , , , , , , , , 1.210077136026084E-15, , , , , , , , , , , 
5801279, , , , , , , , , , , , , , , , , , , , , , 3.418168403081747E-17, , , , , , , , , , , 
5801479, , , , , , , , , , , , , , , , , , , , , , 9.655479707844482E-19, , , , , , , , , , , 
5801679, , , , , , , , , , , , , , , , , , , , , , 2.727434034687816E-20, , , , , , , , , , , 
5801879, , , , , , , , , , , , , , , , , , , , , , 7.704326080795148E-22, , , , , , , , , , , 
5802079, , , , , , , , , , , , , , , , , , , , , , 2.176281428049802E-23, , , , , , , , , , , 
5802279, , , , , , , , , , , , , , , , , , , , , , 6.14745638282443E-25, , , , , , , , , , , 
5802479, , , , , , , , , , , , , , , , , , , , , , 1.736504272454969E-26, , , , , , , , , , , 
5802679, , , , , , , , , , , , , , , , , , , , , , 4.9051947675128085E-28, , , , , , , , , , , 
5802879, , , , , , , , , , , , , , , , , , , , , , 1.3855961133466767E-29, , , , , , , , , , , 
5803079, , , , , , , , , , , , , , , , , , , , , , 3.913966071310345E-31, , , , , , , , , , , 
5803279, , , , , , , , , , , , , , , , , , , , , , 1.1055985405709407E-32, , , , , , , , , , , 
5803479, , , , , , , , , , , , , , , , , , , , , , 3.123042230418129E-34, , , , , , , , , , , 
5803679, , , , , , , , , , , , , , , , , , , , -1775.0000000016144, , -11.513190789473374, , -0.93, , , , , , true, true, , 
5803879, , , , , , , , , , , , , , , , , , , , -11462.500000010425, , -7.192232000292358, , , , , , , , , , , 
5804079, , , , , , , , , , , , , , , , , , , , -18151.785714272744, , -3.628344679990405, , , , , , , , , , , 
5804279, -14.705882352895545, -0.007352941176447772, , , , , , , , , , , , , , , , , , -23562.500000054915, , -0.8568643280317538, , , , , , , , , , , 
5804579, 0.0, 0.0, , , , , , , , , , , , , , , , , , -21485.294117724072, , -0.6248021340380038, , , , , , , , , , , 
5804779, , , , , , , , , , , , , , , , , , , , -23347.22222218447, , -0.45906727557092386, , , , , , , , , , , 
5804979, , , , , , , , , , , , , , , , , , , , -22666.666666773177, , -0.6125654495523941, , , , , , , , , , , 
5805179, , , , , , , , , , , , , , , , , , , , -22675.000000020624, , -0.5966199009482971, , , , , , , , , , , 
5805379, , , , , , , , , , , , , , , , , , , , -21862.49999989561, , -0.6356880687677585, , , , , , , , , , , 
5805579, , , , , , , , , , , , , , , , , , , , -22875.000000020806, , -0.5596841885560571, , , , , , , , , , , 
5805779, , , , , , , , , , , , , , , , , , , , -22800.000000020736, , -0.5419476869390619, , , , , , , , , , , 
5805979, , , , , , , , , , , , , , , , , , , , -22337.500000020314, , -0.6403373096124888, , , , , , , , , , , 
5806179, , , , , , , , , , , , , , , , , , , , -22775.000000020715, , -0.5693963438312313, , , , , , , , , , , 
5806379, , , , , , , , , , , , , , , , , , , , -23199.999999889224, , -0.5260827169418317, , , , , , , , , , , 
5806579, , , , , , , , , , , , , , , , , , , , -22062.500000020067, , -0.6312514983995771, , , , , , , , , , , 
5806779, , , , , , , , , , , , , , , , , , , , -21900.000000019918, , -0.643428425431357, , , , , , , , , , , 
5806979, , , , , , , , , , , , , true, , , , , , , -22487.500000020453, , -0.5690758745050589, , , true, true, , , , , , , 
5807179, , , , , , , , , , , , , false, , , , , , , -20262.50000001843, , -2.0583776909891967, , , false, false, , , , , , , 
5807379, , , , , , , , , , , , , , , , , , , , -23486.84210525641, , -0.30370078062740685, , , , , , , , , , , 
5807579, , , , , , , , , , , , , , , , , , , , -22714.28571426948, , -0.6871729359505662, , , , , , , , , , , 
5807779, , , , , , , , , , , , , , , , , , , , -23038.4615384019, , -0.5077636486280354, , , , , , , , , , , 
5807979, , , , , , , , , , , , , , , , , , , , -22828.947368551093, , -0.6422884909673885, , , , , , , , , , , 
5808179, , , , , , , , , , , , , , , , , , , , -22191.17647066778, , -0.5566549397489198, , , , , , , , , , , 
5808379, , , , , , , , , , , , , , , , , , , , -22816.66666668742, , -0.5777345733773945, , , , , , , , , , , 
5808579, , , , , , , , , , , , , true, , , , , , , -16961.538461642886, , -2.3009423086460665, , , true, true, , , , , , , 
5808779, , , , , , , , , , , , , false, , , , , , , -21656.250000050473, , -1.2785002035093076, , , false, false, , , , , , , 
5808979, , , , , , , , , , , , , , , , , , , , -22105.263158020654, , -0.46158823860875053, , , , , , , , , , , 
5809179, , , , , , , , , , , , , , , , , , , , -22150.000000020147, , -0.5982982610089821, , , , , , , , , , , 
5809379, , , , , , , , , , , , , , , , , , , , -22808.82352934099, , -0.594049563272245, , , , , , , , , , , 
5809579, , , , , , , , , , , , , , , , , , , , -22732.14285712661, , -0.5425953841353803, , , , , , , , , , , 
5809779, , , , , , , , , , , , , , , , , , , , -22267.85714284123, , -0.6333328481032059, , , , , , , , , , , 
5809979, , , , , , , , , , , , , true, , , , , , , -22828.947368551093, , -0.5198878919945401, , , true, true, , , , , , , 
5810179, , , 13.157894736838326, 0.005263157894735331, , , , , , , , , false, , , , , , , -19894.736842099548, , -2.257278055311641, , , false, false, , , , , , , 
5810379, 14.70588235299389, 0.007352941176496945, -14.705882352895545, -0.005882352941158218, , , , , , , , , , , , , , , , -23235.29411757496, , -0.5075309572407714, , , , , , , , false, false, , 
5810579, -27.777777777732865, -0.013888888888866432, 29.41176470598778, 0.011764705882395112, , , , , , , , , , , , , , , , -23235.294117730344, , -0.5690603924960742, , , , , , , , , , , 
5810779, 27.77777777790831, 0.013888888888954155, 0.0, 0.0, , , , , , , , , , , , , , , , -22666.66666663002, , -0.5786933140929595, , , , , , , , , , , 
5810979, 0.0, 0.0, , , , , , , , , , , , , , , , , , -22802.63157907726, , -0.5459195378166151, , , , , , , , , , , 
5811179, , , , , , , , , , , , , , , , , , , , -22023.8095238534, , -0.6155270200186206, , , , , , , , , , , 
5811379, , , , , , , , , , , , , , , , , , , , -22618.421052625083, , -0.604451116160919, , , , , , , , , , , 
5811579, , , , , , , , , , , , , , , , , , , , -22187.50000002018, , -0.5548109969384568, , , , , , , , , , , 
5811779, , , , , , , , , , , , , , , , , , , , -22973.684210519717, , -0.5236473712446114, , , , , , , , , , , 
5811979, , , , , , , , , , , , , , , , , , , , -23118.42105262494, , -0.5124648330605869, , , , , , , , , , , 
5812179, , , , , , , , , , , , , , , , , , , , -22695.65217388881, , -0.5888973999519731, , , , , , , , , , , 
5812379, , , , , , , , , , , , , , , , , , , , -22239.130434758863, , -0.5991927367650588, , , , , , , , , , , 
5812579, , , , , , , , , , , , , , , , , , , , -22712.500000020656, , -0.5866803539417033, , , , , , , , , , , 
5812779, , , , , , , , , , , , , , , , , , , , -21940.4761905199, , -0.5918228757080433, , , , , , , , , , , 
5812979, , , , , , , , , , , , , , , , , , , , -23304.347826177265, , -0.530887869422968, , , , , , , , , , , 
5813179, , , , , , , , , , , , , , , , , , , , -22270.000000020256, , -0.5522387950489902, , , , , , , , , , , 
5813379, , , , , , , , , , , , , , , , , , , , -22209.9999999192, , -0.5983789253889136, , , , , , , , , , , 
5813579, , , , , , , , , , , , , , , , , , , , -22397.7272726782, , -0.6239968242411924, , , , , , , , , , , 
5813779, -8.333333333340912, -0.004166666666670456, , , , , , , , , , , , , , , , , , -22608.333333353894, , -0.5338712715681085, , , , , , , , , , , 
5813979, 11.363636363670189, 0.005681818181835095, , , , , , , , , , , , , , , , , , -22488.63636358709, , -0.5159850321425365, , , , , , , , , , , 
5814179, 0.0, 0.0, , , , , , , , , , , , , , , , , , -22072.91666666583, , -0.6123393653963903, , , , , , , , , , , 
5814379, , , , , , , , , , , , , , , , , , , , -21769.9999999208, , -0.6427357122990652, , , , , , , , , , , 
5814579, , , , , , , , , , , , , , , , , , , , -22249.999999976244, , -0.6094513374484978, , , , , , , , , , , 
5814779, , , , , , , , , , , , , , , , , , , , -22380.95238099697, , -0.5833795193696024, , , , , , , , , , , 
5814979, 10.416666666666272, 0.005208333333333136, , , , , , , , , , , , , , , , , , -22385.416666665817, , -0.529280266885944, , , , , , , , , , , 
5816179, 0.0, 0.0, , , , , , , , , , , , , , , , , Teleop, -20289.4736842047, , -1.593027635876555, , , , , , , false, , , , 
5816379, , , , , , , , , , , , , , , , , , , , -24342.105263150905, , -0.35940787772317706, , , , , , , , , , , 
5816579, , , , , , , , , , , , , , , , , , , , -23105.2631578881, , -0.5567875575482903, , , , , , , , , , , 
5816779, , , , , , , , , , , , , , , , , , , , -22250.000000020238, , -0.6241616493387301, , , , , , , , , , , 
5816979, , , , , , , , , , , , , , , , , , , , -22116.666666686782, , -0.6886896214914286, , , , , , , , , , , 
5817179, -12.500000000011369, -0.006250000000005684, , , , , , , , , , , , , , , , , , -21488.095238021717, , -0.7010756904940426, , , , , , , , , , , 
5817379, 0.0, 0.0, , , , , , , , , , , , , , , , , , -22375.00000002035, , -0.6519984033008259, , , , , , , , , , , 
5817579, 12.500000000011369, 0.006250000000005684, , , , , , , , , , , , , , , , , , -22237.500000020224, , -0.6603743030133974, , , , , , , , , , , 
5817779, 462.50000000042064, -0.7907957403759927, -11.904761904785621, 0.1883384069178758, -0.18931403105861766, -0.19510061242344706, -0.33159722222222227, , , , , , , , , , , , , -21642.85714290026, , -0.7184360438093409, , , , , , , , , , , 
5817979, 982.1428571421553, -1.170729205724635, -499.99999999870573, 0.6066243438325387, -0.7908081802274715, -0.41382327209098857, -0.2708333333333333, , , , , , , , , , , , , -22826.923076863986, , -0.6600753998475157, , , , , , , , , , , 
5818179, 1342.1052631575092, -1.7259289957178334, -1118.4210526312577, 1.4333402403648199, -1.8438320209973753, -0.7375328083989501, 0.0, , , , , , , , , , , , , -22118.421052625225, , -0.7916034734976202, , , , , , , , , , , 
5818379, 1749.9999999987494, -1.8063210848650175, -1616.666666668137, 1.4571391076109608, -2.062554680664917, -0.8250218722659667, , , , , , , , , , , , , , -21516.666666686237, , -0.8302207187669265, , , , , , , , , , , 
5818579, 1815.789473683689, -2.5371585768064495, -1736.842105262659, 1.032929988603598, -1.6937910104986877, -0.868766404199475, -0.53125, , , , , , , , , , , , , -22460.526315783023, , -0.606118369162221, , , , , , , , , , , 
5818779, 2124.9999999984816, -2.1348403324592025, -1366.6666666679096, 0.12601574803099908, -0.6594925634295715, -0.6237970253718286, -1.0, , , , , , , , , , , , , -21466.66666668619, , -0.7327424326977835, , , , , , , , , , , 
5818979, 1461.5384615346782, -0.43923076923266086, 365.3846153868649, -0.7718461538452541, 0.9, 0.0, , , , , , , , , , , , , , -20653.84615397331, , -0.9226726403915655, , , , , , , , , , , 
5819179, 958.3333333317838, -0.5384895833341082, 631.5789473682397, -0.5458371710527041, 0.7828125, , -0.8697916666666666, , , , , , , , , , , , , -21368.421052625443, , -0.8073271575291074, , , , , , , , , , , 
5819379, 421.05263157882644, 0.4522450657894132, 208.3333333329965, -0.4441979166668014, 0.5171875, 0.140625, -0.18402777777777776, , , , , , , , , , , , , -22847.222222185283, , -0.582035940550355, , , , , , , , , , , 
5819579, -749.9999999976727, 0.5052083333344969, 779.4117647034639, -0.3788602941186144, 0.6770833333333333, 0.2708333333333333, 0.0, , , , , , , , , , , , , -22823.529411693886, , -0.6528799644971932, , , , , , , , , , , 
5819779, -980.769230766692, 0.6825032072325771, 1000.000000004699, -0.3708800032789605, 0.7557647090988628, 0.33159722222222227, 0.08136482939632544, , , , , , , , , , , , , -21596.153846097943, , -0.7202800014595996, , , , , , , , , , , 
5819979, -1250.0000000058737, 0.35040518372409724, 1117.6470588200614, -0.16887326308614858, 0.6038549868766403, 0.2708333333333333, , , , , , , , , , , , , , -23294.117646986542, , -0.5345099820627347, , , , , , , , , , , 
5820179, -355.2631578946348, -0.1776315789473174, 388.8888888907163, 0.15555555555628653, 0.0, 0.0, 0.0, , , , , , , , , , , , , -22861.111111218535, , -0.5984264110739951, , , , , , , , , , , 
5820379, 62.49999999970157, 0.031249999999850786, -131.57894736838327, -0.05263157894735331, , , , , , , , , , , , , , , , -22697.368421046114, , -0.5267544884775416, , , , , , , , , , , 
5820579, -25.000000000022737, -0.6465769903762144, 12.500000000011369, 0.5025065616797946, -0.4877515310586177, -0.19510061242344706, , , , , , , , , , , , , , -22562.500000020522, , -0.6789681846861094, , , , , , , , , , , 
5820779, 894.7368421050062, -0.8975572132432099, -842.1052631576529, 0.7184072385689597, -1.0345581802274715, -0.41382327209098857, , , , , , , , , , , , , , -22105.26315788839, , -0.8532431119370504, , , , , , , , , , , 
5820979, -464.2857142853825, 0.9913467261906422, 464.2857142853825, -1.0324419642858473, 1.1942708333333334, 0.42708333333333337, -0.140625, , , , , , , , , , , , , -22321.42857141262, , -0.6197948036398084, , , , , , , , , , , 
5821179, -657.8947368419163, 2.333344298245709, 736.1111111145701, -2.0526180555541718, 2.3010416666666664, 0.8697916666666666, , , , , , , , , , , , , , -22472.222222327822, , -0.9286225946057803, , , , , , , , , , , 
5821379, -1180.5555555536466, 1.462638888889843, 1184.2105263154494, -1.5546282894738197, 1.9885416666666664, 0.7135416666666666, -0.22743055555555555, , , , , , , , , , , , , -21315.789473678087, , -0.901037186373189, , , , , , , , , , , 
5821579, -1618.4210526311142, 1.7415685364578462, 1328.947368420671, 0.044938609441759154, 0.47709837051618553, 0.4878472222222222, 0.8250218722659667, , , , , , , , , , , , , -21526.315789467502, , -0.8135174231483925, , , , , , , , , , , 
5821779, -1640.6249999921663, 1.8537988024973548, 875.0000000020393, -0.3940386318889479, 0.7294496391076114, 0.5572916666666666, 0.7375328083989501, , , , , , , , , , , , , -22781.250000053093, , -0.6091808081392683, , , , , , , , , , , 
